source_family,record_kind,trade_date,requirement,unique_symbol_count,historical_symbols,symbol_date_pair_count,acquisition_scope,blocking_metadata,research_use_only
nasdaq_itch_5_0_decoded,itch_decoded,2011-07-06,conditional,5,BWA;CA;DNDN;GT;TPX,5,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2011-07-07,required_core,5,BWA;CA;DNDN;GT;TPX,5,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2011-07-07,required_core,5,BWA;CA;DNDN;GT;TPX,5,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2011-07-07,required_full_replication,5,BWA;CA;DNDN;GT;TPX,5,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2011-07-07,required_full_replication,5,BWA;CA;DNDN;GT;TPX,5,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2011-07-07,conditional,5,BWA;CA;DNDN;GT;TPX,5,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2011-07-08,required_core,5,BWA;CA;DNDN;GT;TPX,5,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2011-07-08,required_core,5,BWA;CA;DNDN;GT;TPX,5,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2011-07-08,required_full_replication,5,BWA;CA;DNDN;GT;TPX,5,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2011-07-08,required_full_replication,5,BWA;CA;DNDN;GT;TPX,5,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2011-07-08,conditional,5,BWA;CA;DNDN;GT;TPX,5,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2011-07-11,required_core,5,BWA;CA;DNDN;GT;TPX,5,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2011-07-11,required_core,5,BWA;CA;DNDN;GT;TPX,5,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2011-07-11,required_full_replication,5,BWA;CA;DNDN;GT;TPX,5,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2011-07-11,required_full_replication,5,BWA;CA;DNDN;GT;TPX,5,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2011-07-11,conditional,5,BWA;CA;DNDN;GT;TPX,5,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2011-07-12,required_core,5,BWA;CA;DNDN;GT;TPX,5,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2011-07-12,required_core,5,BWA;CA;DNDN;GT;TPX,5,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2011-07-12,required_full_replication,5,BWA;CA;DNDN;GT;TPX,5,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2011-07-12,required_full_replication,5,BWA;CA;DNDN;GT;TPX,5,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2011-07-12,conditional,5,BWA;CA;DNDN;GT;TPX,5,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2011-07-13,required_core,5,BWA;CA;DNDN;GT;TPX,5,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2011-07-13,required_core,5,BWA;CA;DNDN;GT;TPX,5,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2011-07-13,required_full_replication,5,BWA;CA;DNDN;GT;TPX,5,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2011-07-13,required_full_replication,5,BWA;CA;DNDN;GT;TPX,5,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2011-07-13,conditional,5,BWA;CA;DNDN;GT;TPX,5,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2011-07-14,required_core,5,BWA;CA;DNDN;GT;TPX,5,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2011-07-14,required_core,5,BWA;CA;DNDN;GT;TPX,5,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2011-07-14,required_full_replication,5,BWA;CA;DNDN;GT;TPX,5,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2011-07-14,required_full_replication,5,BWA;CA;DNDN;GT;TPX,5,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2011-07-14,conditional,5,BWA;CA;DNDN;GT;TPX,5,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2011-07-15,required_core,5,BWA;CA;DNDN;GT;TPX,5,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2011-07-15,required_core,5,BWA;CA;DNDN;GT;TPX,5,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2011-07-15,required_full_replication,5,BWA;CA;DNDN;GT;TPX,5,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2011-07-15,required_full_replication,5,BWA;CA;DNDN;GT;TPX,5,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2011-07-15,conditional,5,BWA;CA;DNDN;GT;TPX,5,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2011-07-18,required_core,5,BWA;CA;DNDN;GT;TPX,5,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2011-07-18,required_core,5,BWA;CA;DNDN;GT;TPX,5,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2011-07-18,required_full_replication,5,BWA;CA;DNDN;GT;TPX,5,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2011-07-18,required_full_replication,5,BWA;CA;DNDN;GT;TPX,5,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2011-07-18,conditional,5,BWA;CA;DNDN;GT;TPX,5,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2011-07-19,required_core,5,BWA;CA;DNDN;GT;TPX,5,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2011-07-19,required_core,5,BWA;CA;DNDN;GT;TPX,5,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2011-07-19,required_full_replication,5,BWA;CA;DNDN;GT;TPX,5,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2011-07-19,required_full_replication,5,BWA;CA;DNDN;GT;TPX,5,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2011-07-19,conditional,5,BWA;CA;DNDN;GT;TPX,5,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2011-07-20,required_core,6,BWA;CA;DNDN;FL;GT;TPX,6,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2011-07-20,required_core,6,BWA;CA;DNDN;FL;GT;TPX,6,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2011-07-20,required_full_replication,6,BWA;CA;DNDN;FL;GT;TPX,6,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2011-07-20,required_full_replication,6,BWA;CA;DNDN;FL;GT;TPX,6,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2011-07-20,conditional,6,BWA;CA;DNDN;FL;GT;TPX,6,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2011-07-21,required_core,5,BWA;DNDN;FL;GT;TPX,5,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2011-07-21,required_core,5,BWA;DNDN;FL;GT;TPX,5,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2011-07-21,required_full_replication,5,BWA;DNDN;FL;GT;TPX,5,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2011-07-21,required_full_replication,5,BWA;DNDN;FL;GT;TPX,5,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2011-07-21,conditional,5,BWA;DNDN;FL;GT;TPX,5,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2011-07-22,required_core,5,BWA;DNDN;FL;GT;TPX,5,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2011-07-22,required_core,5,BWA;DNDN;FL;GT;TPX,5,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2011-07-22,required_full_replication,5,BWA;DNDN;FL;GT;TPX,5,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2011-07-22,required_full_replication,5,BWA;DNDN;FL;GT;TPX,5,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2011-07-22,conditional,5,BWA;DNDN;FL;GT;TPX,5,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2011-07-25,required_core,5,BWA;DNDN;FL;GT;TPX,5,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2011-07-25,required_core,5,BWA;DNDN;FL;GT;TPX,5,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2011-07-25,required_full_replication,5,BWA;DNDN;FL;GT;TPX,5,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2011-07-25,required_full_replication,5,BWA;DNDN;FL;GT;TPX,5,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2011-07-25,conditional,5,BWA;DNDN;FL;GT;TPX,5,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2011-07-26,required_core,5,BWA;DNDN;FL;GT;TPX,5,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2011-07-26,required_core,5,BWA;DNDN;FL;GT;TPX,5,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2011-07-26,required_full_replication,5,BWA;DNDN;FL;GT;TPX,5,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2011-07-26,required_full_replication,5,BWA;DNDN;FL;GT;TPX,5,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2011-07-26,conditional,5,BWA;DNDN;FL;GT;TPX,5,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2011-07-27,required_core,4,BWA;DNDN;FL;GT,4,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2011-07-27,required_core,4,BWA;DNDN;FL;GT,4,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2011-07-27,required_full_replication,4,BWA;DNDN;FL;GT,4,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2011-07-27,required_full_replication,4,BWA;DNDN;FL;GT,4,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2011-07-27,conditional,4,BWA;DNDN;FL;GT,4,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2011-07-28,required_core,2,DNDN;FL,2,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2011-07-28,required_core,2,DNDN;FL,2,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2011-07-28,required_full_replication,2,DNDN;FL,2,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2011-07-28,required_full_replication,2,DNDN;FL,2,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2011-07-28,conditional,2,DNDN;FL,2,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2011-07-29,required_core,2,DNDN;FL,2,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2011-07-29,required_core,2,DNDN;FL,2,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2011-07-29,required_full_replication,2,DNDN;FL,2,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2011-07-29,required_full_replication,2,DNDN;FL,2,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2011-07-29,conditional,2,DNDN;FL,2,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2011-08-01,required_core,2,DNDN;FL,2,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2011-08-01,required_core,2,DNDN;FL,2,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2011-08-01,required_full_replication,2,DNDN;FL,2,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2011-08-01,required_full_replication,2,DNDN;FL,2,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2011-08-01,conditional,2,DNDN;FL,2,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2011-08-02,required_core,2,DNDN;FL,2,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2011-08-02,required_core,2,DNDN;FL,2,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2011-08-02,required_full_replication,2,DNDN;FL,2,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2011-08-02,required_full_replication,2,DNDN;FL,2,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2011-08-02,conditional,2,DNDN;FL,2,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2011-08-03,required_core,2,DNDN;FL,2,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2011-08-03,required_core,2,DNDN;FL,2,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2011-08-03,required_full_replication,2,DNDN;FL,2,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2011-08-03,required_full_replication,2,DNDN;FL,2,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2011-08-03,conditional,2,DNDN;FL,2,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2011-08-04,required_core,1,FL,1,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2011-08-04,required_core,1,FL,1,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2011-08-04,required_full_replication,1,FL,1,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2011-08-04,required_full_replication,1,FL,1,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2011-08-04,conditional,1,FL,1,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2011-08-05,required_core,1,FL,1,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2011-08-05,required_core,1,FL,1,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2011-08-05,required_full_replication,1,FL,1,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2011-08-05,required_full_replication,1,FL,1,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2011-08-05,conditional,1,FL,1,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2011-08-08,required_core,1,FL,1,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2011-08-08,required_core,1,FL,1,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2011-08-08,required_full_replication,1,FL,1,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2011-08-08,required_full_replication,1,FL,1,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2011-08-08,conditional,1,FL,1,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2011-08-09,required_core,1,FL,1,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2011-08-09,required_core,1,FL,1,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2011-08-09,required_full_replication,1,FL,1,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2011-08-09,required_full_replication,1,FL,1,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2011-08-09,conditional,1,FL,1,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2011-08-10,required_core,1,FL,1,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2011-08-10,required_core,1,FL,1,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2011-08-10,required_full_replication,1,FL,1,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2011-08-10,required_full_replication,1,FL,1,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2011-08-10,conditional,1,FL,1,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2011-08-11,required_core,1,FL,1,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2011-08-11,required_core,1,FL,1,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2011-08-11,required_full_replication,1,FL,1,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2011-08-11,required_full_replication,1,FL,1,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2011-08-11,conditional,1,FL,1,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2011-08-12,required_core,1,FL,1,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2011-08-12,required_core,1,FL,1,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2011-08-12,required_full_replication,1,FL,1,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2011-08-12,required_full_replication,1,FL,1,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2011-08-12,conditional,1,FL,1,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2011-08-15,required_core,1,FL,1,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2011-08-15,required_core,1,FL,1,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2011-08-15,required_full_replication,1,FL,1,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2011-08-15,required_full_replication,1,FL,1,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2011-08-15,conditional,1,FL,1,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2011-08-16,required_core,1,FL,1,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2011-08-16,required_core,1,FL,1,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2011-08-16,required_full_replication,1,FL,1,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2011-08-16,required_full_replication,1,FL,1,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2011-08-16,conditional,1,FL,1,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2011-08-17,required_core,1,FL,1,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2011-08-17,required_core,1,FL,1,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2011-08-17,required_full_replication,1,FL,1,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2011-08-17,required_full_replication,1,FL,1,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2011-08-17,conditional,1,FL,1,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
