historical_symbol,trade_date,shares_outstanding,resolution_status,source_id,source_family,source_reference,fact_date,available_at,staleness_days,research_use_only
DXCM,2015-02-19,,unresolved,,,,,,,1
JWN,2015-02-19,,unresolved,,,,,,,1
KOPN,2015-02-19,,unresolved,,,,,,,1
MFRM,2015-02-19,,unresolved,,,,,,,1
NKE,2015-02-19,,unresolved,,,,,,,1
PAY,2015-02-19,,unresolved,,,,,,,1
PLL,2015-02-19,,unresolved,,,,,,,1
THC,2015-02-19,,unresolved,,,,,,,1
TRAK,2015-02-19,,unresolved,,,,,,,1
TXRH,2015-02-19,,unresolved,,,,,,,1
VEEV,2015-02-19,,unresolved,,,,,,,1
WLL,2015-02-19,,unresolved,,,,,,,1
AMSG,2015-02-20,,unresolved,,,,,,,1
ATRC,2015-02-20,,unresolved,,,,,,,1
DGI,2015-02-20,,unresolved,,,,,,,1
DXCM,2015-02-20,,unresolved,,,,,,,1
KOPN,2015-02-20,,unresolved,,,,,,,1
MFRM,2015-02-20,,unresolved,,,,,,,1
NKE,2015-02-20,,unresolved,,,,,,,1
PAY,2015-02-20,,unresolved,,,,,,,1
PLL,2015-02-20,,unresolved,,,,,,,1
THC,2015-02-20,,unresolved,,,,,,,1
TRAK,2015-02-20,,unresolved,,,,,,,1
TXRH,2015-02-20,,unresolved,,,,,,,1
VEEV,2015-02-20,,unresolved,,,,,,,1
WLL,2015-02-20,,unresolved,,,,,,,1
AMSG,2015-02-23,,unresolved,,,,,,,1
ATRC,2015-02-23,,unresolved,,,,,,,1
DGI,2015-02-23,,unresolved,,,,,,,1
DXCM,2015-02-23,,unresolved,,,,,,,1
KOPN,2015-02-23,,unresolved,,,,,,,1
MFRM,2015-02-23,,unresolved,,,,,,,1
NKE,2015-02-23,,unresolved,,,,,,,1
PAY,2015-02-23,,unresolved,,,,,,,1
PLL,2015-02-23,,unresolved,,,,,,,1
THC,2015-02-23,,unresolved,,,,,,,1
TRAK,2015-02-23,,unresolved,,,,,,,1
TXRH,2015-02-23,,unresolved,,,,,,,1
VEEV,2015-02-23,,unresolved,,,,,,,1
WLL,2015-02-23,,unresolved,,,,,,,1
AMSG,2015-02-24,,unresolved,,,,,,,1
CAG,2015-02-24,,unresolved,,,,,,,1
DGI,2015-02-24,,unresolved,,,,,,,1
DXCM,2015-02-24,,unresolved,,,,,,,1
KOPN,2015-02-24,,unresolved,,,,,,,1
MFRM,2015-02-24,,unresolved,,,,,,,1
NKE,2015-02-24,,unresolved,,,,,,,1
PAY,2015-02-24,,unresolved,,,,,,,1
PVH,2015-02-24,,unresolved,,,,,,,1
VEEV,2015-02-24,,unresolved,,,,,,,1
WLL,2015-02-24,,unresolved,,,,,,,1
AMSG,2015-02-25,,unresolved,,,,,,,1
CAG,2015-02-25,,unresolved,,,,,,,1
DGI,2015-02-25,,unresolved,,,,,,,1
DXCM,2015-02-25,,unresolved,,,,,,,1
GME,2015-02-25,,unresolved,,,,,,,1
KOPN,2015-02-25,,unresolved,,,,,,,1
MFRM,2015-02-25,,unresolved,,,,,,,1
NKE,2015-02-25,,unresolved,,,,,,,1
PAY,2015-02-25,,unresolved,,,,,,,1
PVH,2015-02-25,,unresolved,,,,,,,1
RH,2015-02-25,,unresolved,,,,,,,1
VEEV,2015-02-25,,unresolved,,,,,,,1
WLL,2015-02-25,,unresolved,,,,,,,1
CAG,2015-02-26,,unresolved,,,,,,,1
DGI,2015-02-26,,unresolved,,,,,,,1
GME,2015-02-26,,unresolved,,,,,,,1
KOPN,2015-02-26,,unresolved,,,,,,,1
MFRM,2015-02-26,,unresolved,,,,,,,1
NKE,2015-02-26,,unresolved,,,,,,,1
PAY,2015-02-26,,unresolved,,,,,,,1
PVH,2015-02-26,,unresolved,,,,,,,1
RH,2015-02-26,,unresolved,,,,,,,1
VEEV,2015-02-26,,unresolved,,,,,,,1
CAG,2015-02-27,,unresolved,,,,,,,1
GME,2015-02-27,,unresolved,,,,,,,1
KOPN,2015-02-27,,unresolved,,,,,,,1
MFRM,2015-02-27,,unresolved,,,,,,,1
NKE,2015-02-27,,unresolved,,,,,,,1
PAY,2015-02-27,,unresolved,,,,,,,1
PVH,2015-02-27,,unresolved,,,,,,,1
RH,2015-02-27,,unresolved,,,,,,,1
VEEV,2015-02-27,,unresolved,,,,,,,1
CAG,2015-03-02,,unresolved,,,,,,,1
GME,2015-03-02,,unresolved,,,,,,,1
KOPN,2015-03-02,,unresolved,,,,,,,1
MFRM,2015-03-02,,unresolved,,,,,,,1
NKE,2015-03-02,,unresolved,,,,,,,1
PAY,2015-03-02,,unresolved,,,,,,,1
PVH,2015-03-02,,unresolved,,,,,,,1
RH,2015-03-02,,unresolved,,,,,,,1
SNX,2015-03-02,,unresolved,,,,,,,1
VEEV,2015-03-02,,unresolved,,,,,,,1
CAG,2015-03-03,,unresolved,,,,,,,1
GME,2015-03-03,,unresolved,,,,,,,1
KOPN,2015-03-03,,unresolved,,,,,,,1
MFRM,2015-03-03,,unresolved,,,,,,,1
NKE,2015-03-03,,unresolved,,,,,,,1
PAY,2015-03-03,,unresolved,,,,,,,1
PVH,2015-03-03,,unresolved,,,,,,,1
RH,2015-03-03,,unresolved,,,,,,,1
SNX,2015-03-03,,unresolved,,,,,,,1
VEEV,2015-03-03,,unresolved,,,,,,,1
CAG,2015-03-04,,unresolved,,,,,,,1
GME,2015-03-04,,unresolved,,,,,,,1
KOPN,2015-03-04,,unresolved,,,,,,,1
MFRM,2015-03-04,,unresolved,,,,,,,1
NKE,2015-03-04,,unresolved,,,,,,,1
PAY,2015-03-04,,unresolved,,,,,,,1
PVH,2015-03-04,,unresolved,,,,,,,1
RH,2015-03-04,,unresolved,,,,,,,1
SNX,2015-03-04,,unresolved,,,,,,,1
CAG,2015-03-05,,unresolved,,,,,,,1
GME,2015-03-05,,unresolved,,,,,,,1
KOPN,2015-03-05,,unresolved,,,,,,,1
MFRM,2015-03-05,,unresolved,,,,,,,1
NKE,2015-03-05,,unresolved,,,,,,,1
PAY,2015-03-05,,unresolved,,,,,,,1
PVH,2015-03-05,,unresolved,,,,,,,1
RH,2015-03-05,,unresolved,,,,,,,1
SNX,2015-03-05,,unresolved,,,,,,,1
CAG,2015-03-06,,unresolved,,,,,,,1
GME,2015-03-06,,unresolved,,,,,,,1
KOPN,2015-03-06,,unresolved,,,,,,,1
MFRM,2015-03-06,,unresolved,,,,,,,1
NKE,2015-03-06,,unresolved,,,,,,,1
PAY,2015-03-06,,unresolved,,,,,,,1
PVH,2015-03-06,,unresolved,,,,,,,1
RH,2015-03-06,,unresolved,,,,,,,1
SNX,2015-03-06,,unresolved,,,,,,,1
CAG,2015-03-09,,unresolved,,,,,,,1
GME,2015-03-09,,unresolved,,,,,,,1
KOPN,2015-03-09,,unresolved,,,,,,,1
MFRM,2015-03-09,,unresolved,,,,,,,1
NKE,2015-03-09,,unresolved,,,,,,,1
PAY,2015-03-09,,unresolved,,,,,,,1
PVH,2015-03-09,,unresolved,,,,,,,1
RH,2015-03-09,,unresolved,,,,,,,1
SNX,2015-03-09,,unresolved,,,,,,,1
CAG,2015-03-10,,unresolved,,,,,,,1
GME,2015-03-10,,unresolved,,,,,,,1
KOPN,2015-03-10,,unresolved,,,,,,,1
MFRM,2015-03-10,,unresolved,,,,,,,1
NKE,2015-03-10,,unresolved,,,,,,,1
PAY,2015-03-10,,unresolved,,,,,,,1
PVH,2015-03-10,,unresolved,,,,,,,1
RH,2015-03-10,,unresolved,,,,,,,1
SNX,2015-03-10,,unresolved,,,,,,,1
CAG,2015-03-11,,unresolved,,,,,,,1
GME,2015-03-11,,unresolved,,,,,,,1
MFRM,2015-03-11,,unresolved,,,,,,,1
NKE,2015-03-11,,unresolved,,,,,,,1
PVH,2015-03-11,,unresolved,,,,,,,1
RH,2015-03-11,,unresolved,,,,,,,1
SNX,2015-03-11,,unresolved,,,,,,,1
CAG,2015-03-12,,unresolved,,,,,,,1
GME,2015-03-12,,unresolved,,,,,,,1
MFRM,2015-03-12,,unresolved,,,,,,,1
NKE,2015-03-12,,unresolved,,,,,,,1
PVH,2015-03-12,,unresolved,,,,,,,1
RH,2015-03-12,,unresolved,,,,,,,1
SNX,2015-03-12,,unresolved,,,,,,,1
CAG,2015-03-13,,unresolved,,,,,,,1
GME,2015-03-13,,unresolved,,,,,,,1
MFRM,2015-03-13,,unresolved,,,,,,,1
NKE,2015-03-13,,unresolved,,,,,,,1
PVH,2015-03-13,,unresolved,,,,,,,1
RH,2015-03-13,,unresolved,,,,,,,1
SNX,2015-03-13,,unresolved,,,,,,,1
CAG,2015-03-16,,unresolved,,,,,,,1
GME,2015-03-16,,unresolved,,,,,,,1
MFRM,2015-03-16,,unresolved,,,,,,,1
NKE,2015-03-16,,unresolved,,,,,,,1
PVH,2015-03-16,,unresolved,,,,,,,1
RH,2015-03-16,,unresolved,,,,,,,1
SNX,2015-03-16,,unresolved,,,,,,,1
CAG,2015-03-17,,unresolved,,,,,,,1
GME,2015-03-17,,unresolved,,,,,,,1
MAT,2015-03-17,,unresolved,,,,,,,1
MFRM,2015-03-17,,unresolved,,,,,,,1
NKE,2015-03-17,,unresolved,,,,,,,1
NOW,2015-03-17,,unresolved,,,,,,,1
PVH,2015-03-17,,unresolved,,,,,,,1
RH,2015-03-17,,unresolved,,,,,,,1
SNX,2015-03-17,,unresolved,,,,,,,1
CAG,2015-03-18,,unresolved,,,,,,,1
GME,2015-03-18,,unresolved,,,,,,,1
MAT,2015-03-18,,unresolved,,,,,,,1
MFRM,2015-03-18,,unresolved,,,,,,,1
NKE,2015-03-18,,unresolved,,,,,,,1
NOW,2015-03-18,,unresolved,,,,,,,1
PVH,2015-03-18,,unresolved,,,,,,,1
RH,2015-03-18,,unresolved,,,,,,,1
SNX,2015-03-18,,unresolved,,,,,,,1
CAG,2015-03-19,,unresolved,,,,,,,1
GME,2015-03-19,,unresolved,,,,,,,1
MAT,2015-03-19,,unresolved,,,,,,,1
MFRM,2015-03-19,,unresolved,,,,,,,1
NKE,2015-03-19,,unresolved,,,,,,,1
NOW,2015-03-19,,unresolved,,,,,,,1
PVH,2015-03-19,,unresolved,,,,,,,1
RH,2015-03-19,,unresolved,,,,,,,1
SNX,2015-03-19,,unresolved,,,,,,,1
CAG,2015-03-20,,unresolved,,,,,,,1
CREE,2015-03-20,,unresolved,,,,,,,1
GME,2015-03-20,,unresolved,,,,,,,1
ILMN,2015-03-20,,unresolved,,,,,,,1
MAT,2015-03-20,,unresolved,,,,,,,1
NOW,2015-03-20,,unresolved,,,,,,,1
PVH,2015-03-20,,unresolved,,,,,,,1
RH,2015-03-20,,unresolved,,,,,,,1
SNX,2015-03-20,,unresolved,,,,,,,1
AMP,2015-03-23,,unresolved,,,,,,,1
CAG,2015-03-23,,unresolved,,,,,,,1
CAKE,2015-03-23,,unresolved,,,,,,,1
COL,2015-03-23,,unresolved,,,,,,,1
CREE,2015-03-23,,unresolved,,,,,,,1
GME,2015-03-23,,unresolved,,,,,,,1
ILMN,2015-03-23,,unresolved,,,,,,,1
MAT,2015-03-23,,unresolved,,,,,,,1
NOW,2015-03-23,,unresolved,,,,,,,1
PVH,2015-03-23,,unresolved,,,,,,,1
RH,2015-03-23,,unresolved,,,,,,,1
SKX,2015-03-23,,unresolved,,,,,,,1
SNX,2015-03-23,,unresolved,,,,,,,1
AMP,2015-03-24,,unresolved,,,,,,,1
CAG,2015-03-24,,unresolved,,,,,,,1
CAKE,2015-03-24,,unresolved,,,,,,,1
COL,2015-03-24,,unresolved,,,,,,,1
CREE,2015-03-24,,unresolved,,,,,,,1
GME,2015-03-24,,unresolved,,,,,,,1
ILMN,2015-03-24,,unresolved,,,,,,,1
MAT,2015-03-24,,unresolved,,,,,,,1
NOW,2015-03-24,,unresolved,,,,,,,1
PVH,2015-03-24,,unresolved,,,,,,,1
RH,2015-03-24,,unresolved,,,,,,,1
SKX,2015-03-24,,unresolved,,,,,,,1
SNX,2015-03-24,,unresolved,,,,,,,1
AMP,2015-03-25,,unresolved,,,,,,,1
CAG,2015-03-25,,unresolved,,,,,,,1
CAKE,2015-03-25,,unresolved,,,,,,,1
COL,2015-03-25,,unresolved,,,,,,,1
CREE,2015-03-25,,unresolved,,,,,,,1
GME,2015-03-25,,unresolved,,,,,,,1
ILMN,2015-03-25,,unresolved,,,,,,,1
MAT,2015-03-25,,unresolved,,,,,,,1
NOW,2015-03-25,,unresolved,,,,,,,1
PVH,2015-03-25,,unresolved,,,,,,,1
RH,2015-03-25,,unresolved,,,,,,,1
SKX,2015-03-25,,unresolved,,,,,,,1
SNX,2015-03-25,,unresolved,,,,,,,1
ALSN,2015-03-26,,unresolved,,,,,,,1
AMP,2015-03-26,,unresolved,,,,,,,1
CAKE,2015-03-26,,unresolved,,,,,,,1
CMP,2015-03-26,,unresolved,,,,,,,1
COL,2015-03-26,,unresolved,,,,,,,1
CR,2015-03-26,,unresolved,,,,,,,1
CREE,2015-03-26,,unresolved,,,,,,,1
GME,2015-03-26,,unresolved,,,,,,,1
ILMN,2015-03-26,,unresolved,,,,,,,1
MAT,2015-03-26,,unresolved,,,,,,,1
NOW,2015-03-26,,unresolved,,,,,,,1
OSK,2015-03-26,,unresolved,,,,,,,1
RH,2015-03-26,,unresolved,,,,,,,1
SKX,2015-03-26,,unresolved,,,,,,,1
SNX,2015-03-26,,unresolved,,,,,,,1
TXT,2015-03-26,,unresolved,,,,,,,1
ACHC,2015-03-27,,unresolved,,,,,,,1
ALSN,2015-03-27,,unresolved,,,,,,,1
AMP,2015-03-27,,unresolved,,,,,,,1
CAKE,2015-03-27,,unresolved,,,,,,,1
CMP,2015-03-27,,unresolved,,,,,,,1
COL,2015-03-27,,unresolved,,,,,,,1
CR,2015-03-27,,unresolved,,,,,,,1
CREE,2015-03-27,,unresolved,,,,,,,1
ILMN,2015-03-27,,unresolved,,,,,,,1
MAT,2015-03-27,,unresolved,,,,,,,1
NATI,2015-03-27,,unresolved,,,,,,,1
NOW,2015-03-27,,unresolved,,,,,,,1
OSK,2015-03-27,,unresolved,,,,,,,1
SKX,2015-03-27,,unresolved,,,,,,,1
SNX,2015-03-27,,unresolved,,,,,,,1
TXT,2015-03-27,,unresolved,,,,,,,1
ACHC,2015-03-30,,unresolved,,,,,,,1
ALSN,2015-03-30,,unresolved,,,,,,,1
AMP,2015-03-30,,unresolved,,,,,,,1
CACI,2015-03-30,,unresolved,,,,,,,1
CAKE,2015-03-30,,unresolved,,,,,,,1
CBT,2015-03-30,,unresolved,,,,,,,1
CMP,2015-03-30,,unresolved,,,,,,,1
COL,2015-03-30,,unresolved,,,,,,,1
CR,2015-03-30,,unresolved,,,,,,,1
CREE,2015-03-30,,unresolved,,,,,,,1
ILMN,2015-03-30,,unresolved,,,,,,,1
MAT,2015-03-30,,unresolved,,,,,,,1
NATI,2015-03-30,,unresolved,,,,,,,1
NOW,2015-03-30,,unresolved,,,,,,,1
OSK,2015-03-30,,unresolved,,,,,,,1
PBI,2015-03-30,,unresolved,,,,,,,1
POWI,2015-03-30,,unresolved,,,,,,,1
ROG,2015-03-30,,unresolved,,,,,,,1
SKX,2015-03-30,,unresolved,,,,,,,1
SNX,2015-03-30,,unresolved,,,,,,,1
TXT,2015-03-30,,unresolved,,,,,,,1
ACHC,2015-03-31,,unresolved,,,,,,,1
ALSN,2015-03-31,,unresolved,,,,,,,1
AMP,2015-03-31,,unresolved,,,,,,,1
CACI,2015-03-31,,unresolved,,,,,,,1
CAKE,2015-03-31,,unresolved,,,,,,,1
CBT,2015-03-31,,unresolved,,,,,,,1
CLD,2015-03-31,,unresolved,,,,,,,1
CMP,2015-03-31,,unresolved,,,,,,,1
COL,2015-03-31,,unresolved,,,,,,,1
COLM,2015-03-31,,unresolved,,,,,,,1
CR,2015-03-31,,unresolved,,,,,,,1
CREE,2015-03-31,,unresolved,,,,,,,1
FLT,2015-03-31,,unresolved,,,,,,,1
ILMN,2015-03-31,,unresolved,,,,,,,1
INT,2015-03-31,,unresolved,,,,,,,1
MAT,2015-03-31,,unresolved,,,,,,,1
NATI,2015-03-31,,unresolved,,,,,,,1
NOW,2015-03-31,,unresolved,,,,,,,1
OSK,2015-03-31,,unresolved,,,,,,,1
PBI,2015-03-31,,unresolved,,,,,,,1
POWI,2015-03-31,,unresolved,,,,,,,1
ROG,2015-03-31,,unresolved,,,,,,,1
ROVI,2015-03-31,,unresolved,,,,,,,1
SGEN,2015-03-31,,unresolved,,,,,,,1
SKX,2015-03-31,,unresolved,,,,,,,1
SNX,2015-03-31,,unresolved,,,,,,,1
TXT,2015-03-31,,unresolved,,,,,,,1
ACHC,2015-04-01,,unresolved,,,,,,,1
ALSN,2015-04-01,,unresolved,,,,,,,1
AMP,2015-04-01,,unresolved,,,,,,,1
CACI,2015-04-01,,unresolved,,,,,,,1
CAKE,2015-04-01,,unresolved,,,,,,,1
CBT,2015-04-01,,unresolved,,,,,,,1
CLD,2015-04-01,,unresolved,,,,,,,1
CMP,2015-04-01,,unresolved,,,,,,,1
COL,2015-04-01,,unresolved,,,,,,,1
COLM,2015-04-01,,unresolved,,,,,,,1
CR,2015-04-01,,unresolved,,,,,,,1
CREE,2015-04-01,,unresolved,,,,,,,1
FLT,2015-04-01,,unresolved,,,,,,,1
ILMN,2015-04-01,,unresolved,,,,,,,1
INT,2015-04-01,,unresolved,,,,,,,1
MAT,2015-04-01,,unresolved,,,,,,,1
NATI,2015-04-01,,unresolved,,,,,,,1
NOW,2015-04-01,,unresolved,,,,,,,1
OSK,2015-04-01,,unresolved,,,,,,,1
PBI,2015-04-01,,unresolved,,,,,,,1
POWI,2015-04-01,,unresolved,,,,,,,1
ROG,2015-04-01,,unresolved,,,,,,,1
ROVI,2015-04-01,,unresolved,,,,,,,1
SGEN,2015-04-01,,unresolved,,,,,,,1
SKX,2015-04-01,,unresolved,,,,,,,1
TXT,2015-04-01,,unresolved,,,,,,,1
ACHC,2015-04-02,,unresolved,,,,,,,1
ALSN,2015-04-02,,unresolved,,,,,,,1
AMP,2015-04-02,,unresolved,,,,,,,1
CACI,2015-04-02,,unresolved,,,,,,,1
CAKE,2015-04-02,,unresolved,,,,,,,1
CBT,2015-04-02,,unresolved,,,,,,,1
CGNX,2015-04-02,,unresolved,,,,,,,1
CLD,2015-04-02,,unresolved,,,,,,,1
CMP,2015-04-02,,unresolved,,,,,,,1
COL,2015-04-02,,unresolved,,,,,,,1
COLM,2015-04-02,,unresolved,,,,,,,1
CR,2015-04-02,,unresolved,,,,,,,1
CREE,2015-04-02,,unresolved,,,,,,,1
FLT,2015-04-02,,unresolved,,,,,,,1
IDTI,2015-04-02,,unresolved,,,,,,,1
ILMN,2015-04-02,,unresolved,,,,,,,1
INT,2015-04-02,,unresolved,,,,,,,1
MAT,2015-04-02,,unresolved,,,,,,,1
MDU,2015-04-02,,unresolved,,,,,,,1
NATI,2015-04-02,,unresolved,,,,,,,1
NOW,2015-04-02,,unresolved,,,,,,,1
OSK,2015-04-02,,unresolved,,,,,,,1
PBI,2015-04-02,,unresolved,,,,,,,1
POWI,2015-04-02,,unresolved,,,,,,,1
ROG,2015-04-02,,unresolved,,,,,,,1
ROVI,2015-04-02,,unresolved,,,,,,,1
SGEN,2015-04-02,,unresolved,,,,,,,1
SKX,2015-04-02,,unresolved,,,,,,,1
THC,2015-04-02,,unresolved,,,,,,,1
TW,2015-04-02,,unresolved,,,,,,,1
TXT,2015-04-02,,unresolved,,,,,,,1
ACHC,2015-04-06,,unresolved,,,,,,,1
ALSN,2015-04-06,,unresolved,,,,,,,1
AMP,2015-04-06,,unresolved,,,,,,,1
CACI,2015-04-06,,unresolved,,,,,,,1
CAKE,2015-04-06,,unresolved,,,,,,,1
CBT,2015-04-06,,unresolved,,,,,,,1
CGNX,2015-04-06,,unresolved,,,,,,,1
CLD,2015-04-06,,unresolved,,,,,,,1
CMP,2015-04-06,,unresolved,,,,,,,1
COL,2015-04-06,,unresolved,,,,,,,1
COLM,2015-04-06,,unresolved,,,,,,,1
CR,2015-04-06,,unresolved,,,,,,,1
CREE,2015-04-06,,unresolved,,,,,,,1
FLT,2015-04-06,,unresolved,,,,,,,1
IDTI,2015-04-06,,unresolved,,,,,,,1
ILMN,2015-04-06,,unresolved,,,,,,,1
INT,2015-04-06,,unresolved,,,,,,,1
MAT,2015-04-06,,unresolved,,,,,,,1
MDU,2015-04-06,,unresolved,,,,,,,1
NATI,2015-04-06,,unresolved,,,,,,,1
NOW,2015-04-06,,unresolved,,,,,,,1
OSK,2015-04-06,,unresolved,,,,,,,1
PBI,2015-04-06,,unresolved,,,,,,,1
POWI,2015-04-06,,unresolved,,,,,,,1
ROG,2015-04-06,,unresolved,,,,,,,1
ROVI,2015-04-06,,unresolved,,,,,,,1
SGEN,2015-04-06,,unresolved,,,,,,,1
SKX,2015-04-06,,unresolved,,,,,,,1
SM,2015-04-06,,unresolved,,,,,,,1
THC,2015-04-06,,unresolved,,,,,,,1
TW,2015-04-06,,unresolved,,,,,,,1
TXT,2015-04-06,,unresolved,,,,,,,1
ACHC,2015-04-07,,unresolved,,,,,,,1
ALSN,2015-04-07,,unresolved,,,,,,,1
AMP,2015-04-07,,unresolved,,,,,,,1
BRKR,2015-04-07,,unresolved,,,,,,,1
CACI,2015-04-07,,unresolved,,,,,,,1
CAKE,2015-04-07,,unresolved,,,,,,,1
CBT,2015-04-07,,unresolved,,,,,,,1
CGNX,2015-04-07,,unresolved,,,,,,,1
CLD,2015-04-07,,unresolved,,,,,,,1
CMP,2015-04-07,,unresolved,,,,,,,1
COL,2015-04-07,,unresolved,,,,,,,1
COLM,2015-04-07,,unresolved,,,,,,,1
CR,2015-04-07,,unresolved,,,,,,,1
CREE,2015-04-07,,unresolved,,,,,,,1
CSOD,2015-04-07,,unresolved,,,,,,,1
DYN,2015-04-07,,unresolved,,,,,,,1
FLT,2015-04-07,,unresolved,,,,,,,1
IDTI,2015-04-07,,unresolved,,,,,,,1
ILMN,2015-04-07,,unresolved,,,,,,,1
INT,2015-04-07,,unresolved,,,,,,,1
MAT,2015-04-07,,unresolved,,,,,,,1
MDU,2015-04-07,,unresolved,,,,,,,1
NATI,2015-04-07,,unresolved,,,,,,,1
NOW,2015-04-07,,unresolved,,,,,,,1
OSK,2015-04-07,,unresolved,,,,,,,1
PBI,2015-04-07,,unresolved,,,,,,,1
POWI,2015-04-07,,unresolved,,,,,,,1
PRU,2015-04-07,,unresolved,,,,,,,1
ROG,2015-04-07,,unresolved,,,,,,,1
ROVI,2015-04-07,,unresolved,,,,,,,1
SGEN,2015-04-07,,unresolved,,,,,,,1
SKX,2015-04-07,,unresolved,,,,,,,1
SM,2015-04-07,,unresolved,,,,,,,1
THC,2015-04-07,,unresolved,,,,,,,1
TW,2015-04-07,,unresolved,,,,,,,1
TXT,2015-04-07,,unresolved,,,,,,,1
ACHC,2015-04-08,,unresolved,,,,,,,1
ALSN,2015-04-08,,unresolved,,,,,,,1
AMP,2015-04-08,,unresolved,,,,,,,1
BRKR,2015-04-08,,unresolved,,,,,,,1
CACI,2015-04-08,,unresolved,,,,,,,1
CAKE,2015-04-08,,unresolved,,,,,,,1
CBT,2015-04-08,,unresolved,,,,,,,1
CGNX,2015-04-08,,unresolved,,,,,,,1
CLD,2015-04-08,,unresolved,,,,,,,1
CMP,2015-04-08,,unresolved,,,,,,,1
COL,2015-04-08,,unresolved,,,,,,,1
COLM,2015-04-08,,unresolved,,,,,,,1
CR,2015-04-08,,unresolved,,,,,,,1
CREE,2015-04-08,,unresolved,,,,,,,1
CSOD,2015-04-08,,unresolved,,,,,,,1
DYN,2015-04-08,,unresolved,,,,,,,1
FLT,2015-04-08,,unresolved,,,,,,,1
IDTI,2015-04-08,,unresolved,,,,,,,1
ILMN,2015-04-08,,unresolved,,,,,,,1
INT,2015-04-08,,unresolved,,,,,,,1
MAT,2015-04-08,,unresolved,,,,,,,1
MDU,2015-04-08,,unresolved,,,,,,,1
NATI,2015-04-08,,unresolved,,,,,,,1
NOW,2015-04-08,,unresolved,,,,,,,1
OSK,2015-04-08,,unresolved,,,,,,,1
PBI,2015-04-08,,unresolved,,,,,,,1
POWI,2015-04-08,,unresolved,,,,,,,1
PRU,2015-04-08,,unresolved,,,,,,,1
ROG,2015-04-08,,unresolved,,,,,,,1
ROVI,2015-04-08,,unresolved,,,,,,,1
SGEN,2015-04-08,,unresolved,,,,,,,1
SKX,2015-04-08,,unresolved,,,,,,,1
SM,2015-04-08,,unresolved,,,,,,,1
THC,2015-04-08,,unresolved,,,,,,,1
TW,2015-04-08,,unresolved,,,,,,,1
TXT,2015-04-08,,unresolved,,,,,,,1
ACHC,2015-04-09,,unresolved,,,,,,,1
ALSN,2015-04-09,,unresolved,,,,,,,1
AMP,2015-04-09,,unresolved,,,,,,,1
BRKR,2015-04-09,,unresolved,,,,,,,1
CACI,2015-04-09,,unresolved,,,,,,,1
CAKE,2015-04-09,,unresolved,,,,,,,1
CBT,2015-04-09,,unresolved,,,,,,,1
CGNX,2015-04-09,,unresolved,,,,,,,1
CLD,2015-04-09,,unresolved,,,,,,,1
CMP,2015-04-09,,unresolved,,,,,,,1
COL,2015-04-09,,unresolved,,,,,,,1
COLM,2015-04-09,,unresolved,,,,,,,1
CR,2015-04-09,,unresolved,,,,,,,1
CREE,2015-04-09,,unresolved,,,,,,,1
CSOD,2015-04-09,,unresolved,,,,,,,1
DYN,2015-04-09,,unresolved,,,,,,,1
FLT,2015-04-09,,unresolved,,,,,,,1
IDTI,2015-04-09,,unresolved,,,,,,,1
ILMN,2015-04-09,,unresolved,,,,,,,1
INT,2015-04-09,,unresolved,,,,,,,1
MAT,2015-04-09,,unresolved,,,,,,,1
MDU,2015-04-09,,unresolved,,,,,,,1
NATI,2015-04-09,,unresolved,,,,,,,1
NOW,2015-04-09,,unresolved,,,,,,,1
OSK,2015-04-09,,unresolved,,,,,,,1
PBI,2015-04-09,,unresolved,,,,,,,1
POWI,2015-04-09,,unresolved,,,,,,,1
PRU,2015-04-09,,unresolved,,,,,,,1
ROG,2015-04-09,,unresolved,,,,,,,1
ROVI,2015-04-09,,unresolved,,,,,,,1
SGEN,2015-04-09,,unresolved,,,,,,,1
SKX,2015-04-09,,unresolved,,,,,,,1
SM,2015-04-09,,unresolved,,,,,,,1
THC,2015-04-09,,unresolved,,,,,,,1
TW,2015-04-09,,unresolved,,,,,,,1
TXT,2015-04-09,,unresolved,,,,,,,1
ACHC,2015-04-10,,unresolved,,,,,,,1
ALSN,2015-04-10,,unresolved,,,,,,,1
AMP,2015-04-10,,unresolved,,,,,,,1
BRKR,2015-04-10,,unresolved,,,,,,,1
CACI,2015-04-10,,unresolved,,,,,,,1
CAKE,2015-04-10,,unresolved,,,,,,,1
CBT,2015-04-10,,unresolved,,,,,,,1
CGNX,2015-04-10,,unresolved,,,,,,,1
CLD,2015-04-10,,unresolved,,,,,,,1
CMP,2015-04-10,,unresolved,,,,,,,1
COL,2015-04-10,,unresolved,,,,,,,1
COLM,2015-04-10,,unresolved,,,,,,,1
CR,2015-04-10,,unresolved,,,,,,,1
CREE,2015-04-10,,unresolved,,,,,,,1
CSOD,2015-04-10,,unresolved,,,,,,,1
DYN,2015-04-10,,unresolved,,,,,,,1
FLT,2015-04-10,,unresolved,,,,,,,1
IDTI,2015-04-10,,unresolved,,,,,,,1
ILMN,2015-04-10,,unresolved,,,,,,,1
INT,2015-04-10,,unresolved,,,,,,,1
MAT,2015-04-10,,unresolved,,,,,,,1
MDU,2015-04-10,,unresolved,,,,,,,1
NATI,2015-04-10,,unresolved,,,,,,,1
NOW,2015-04-10,,unresolved,,,,,,,1
OSK,2015-04-10,,unresolved,,,,,,,1
PBI,2015-04-10,,unresolved,,,,,,,1
POWI,2015-04-10,,unresolved,,,,,,,1
